Code Insee;Code Postal;Ville;Nom Ville long;;;;;Cedex
93005;93600;AULNAY SOUS BOIS;AULNAY SOUS BOIS;93;E;01.01.0001;25.10.199325.10.1993;
93005;93601;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93602;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93603;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93604;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93605;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93606;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93607;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93608;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93609;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93611;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93612;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93613;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93614;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93615;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93616;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93617;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93618;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93619;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93621;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93622;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93623;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93624;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93625;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93626;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93627;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93628;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
93005;93629;AULNAY SOUS BOIS;AULNAY SOUS BOIS CEDEX;93;E;01.01.0001;28.05.200328.05.2003;C
27023;27180;AULNAY SUR ITON;AULNAY SUR ITON;27;E;01.01.0001;25.10.199325.10.1993;
51023;51150;AULNAY SUR MARNE;AULNAY SUR MARNE;51;E;01.01.0001;25.10.199325.10.1993;
78033;78126;AULNAY SUR MAULDRE;AULNAY SUR MAULDRE;78;E;01.01.0001;25.10.199325.10.1993;
51024;51130;AULNIZEUX;VAL DES MARAIS;51;E;01.01.0001;25.10.199325.10.1993;
88017;88300;AULNOIS;AULNOIS;88;E;01.01.0001;25.10.199325.10.1993;
55015;55170;AULNOIS EN PERTHOIS;AULNOIS EN PERTHOIS;55;E;01.01.0001;25.10.199325.10.1993;
02037;02000;AULNOIS SOUS LAON;AULNOIS SOUS LAON;02;E;01.01.0001;25.10.199325.10.1993;
55016;55200;AULNOIS SOUS VERTUZEY;EUVILLE;55;E;01.01.0001;25.10.199325.10.1993;
57040;57590;AULNOIS SUR SEILLE;AULNOIS SUR SEILLE;57;E;01.01.0001;25.10.199325.10.1993;
77013;77120;AULNOY;AULNOY;77;E;01.01.0001;25.10.199325.10.1993;
59032;59300;AULNOY LEZ VALENCIENNES;AULNOY LEZ VALENCIENNES;59;E;01.01.0001;25.10.199325.10.1993;
52028;52160;AULNOY SUR AUBE;AULNOY SUR AUBE;52;E;01.01.0001;25.10.199325.10.1993;
59033;59138;AULNOYE AYMERIES;AULNOYE AYMERIES;59;E;01.01.0001;28.11.200028.11.2000;
59033;59145;AULNOYE AYMERIES;AULNOYE AYMERIES;59;E;01.01.0001;28.11.200028.11.2000;
59033;59620;AULNOYE AYMERIES;AULNOYE AYMERIES;59;E;01.01.0001;25.10.199325.10.1993;
23011;23210;AULON;AULON;23;E;01.01.0001;25.10.199325.10.1993;
31023;31420;AULON;AULON;31;E;01.01.0001;25.10.199325.10.1993;
65046;65240;AULON;AULON;65;E;01.01.0001;25.10.199310.01.1994;
09028;09310;AULOS;AULOS;09;E;01.01.0001;25.10.199325.10.1993;
80039;80460;AULT;AULT;80;E;01.01.0001;25.10.199325.10.1993;
09029;09140;AULUS LES BAINS;AULUS LES BAINS;09;E;01.01.0001;25.10.199325.10.1993;
70036;70190;AULX LES CROMARY;AULX LES CROMARY;70;E;01.01.0001;25.10.199325.10.1993;
17025;17770;AUMAGNE;AUMAGNE;17;E;01.01.0001;25.10.199325.10.1993;
76035;76390;AUMALE;AUMALE;76;E;01.01.0001;25.10.199325.10.1993;
80040;80140;AUMATRE;AUMATRE;80;E;01.01.0001;25.10.199325.10.1993;
34016;34230;AUMELAS;AUMELAS;34;E;01.01.0001;25.10.199325.10.1993;
51025;51110;AUMENANCOURT;AUMENANCOURT;51;E;01.01.0001;25.10.199325.10.1993;
62058;62550;AUMERVAL;AUMERVAL;62;E;01.01.0001;25.10.199325.10.1993;
34017;34530;AUMES;AUMES;34;E;01.01.0001;25.10.199325.10.1993;
30025;30770;AUMESSAS;AUMESSAS;30;E;01.01.0001;25.10.199325.10.1993;
57041;57710;AUMETZ;AUMETZ;57;E;01.01.0001;25.10.199325.10.1993;
50022;50630;AUMEVILLE LESTRE;AUMEVILLE LESTRE;50;E;01.01.0001;25.10.199325.10.1993;
39028;39800;AUMONT;AUMONT;39;E;01.01.0001;25.10.199325.10.1993;
80041;80640;AUMONT;AUMONT;80;E;01.01.0001;25.10.199325.10.1993;
48009;48130;AUMONT AUBRAC;AUMONT AUBRAC;48;E;01.01.0001;25.10.199325.10.1993;
60028;60300;AUMONT EN HALATTE;AUMONT EN HALATTE;60;E;01.01.0001;25.10.199325.10.1993;
88018;88640;AUMONTZEY;AUMONTZEY;88;E;01.01.0001;25.10.199325.10.1993;
39029;39410;AUMUR;AUMUR;39;E;01.01.0001;25.10.199325.10.1993;
16023;16460;AUNAC;AUNAC;16;E;01.01.0001;25.10.199325.10.1993;
11019;11140;AUNAT;AUNAT;11;E;01.01.0001;25.10.199325.10.1993;
58017;58110;AUNAY EN BAZOIS;AUNAY EN BAZOIS;58;E;01.01.0001;25.10.199325.10.1993;
61013;61500;AUNAY LES BOIS;AUNAY LES BOIS;61;E;01.01.0001;25.10.199325.10.1993;
28013;28700;AUNAY SOUS AUNEAU;AUNAY SOUS AUNEAU;28;E;01.01.0001;25.10.199325.10.1993;
28014;28500;AUNAY SOUS CRECY;AUNAY SOUS CRECY;28;E;01.01.0001;25.10.199325.10.1993;
14027;14260;AUNAY SUR ODON;AUNAY SUR ODON;14;E;01.01.0001;25.10.199325.10.1993;
14027;14770;AUNAY SUR ODON;AUNAY SUR ODON;14;E;01.01.0001;24.07.200024.07.2000;
28015;28700;AUNEAU;AUNEAU;28;E;01.01.0001;25.10.199325.10.1993;
28015;28701;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28702;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28703;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28704;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28705;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28706;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28707;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28708;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
28015;28709;AUNEAU;AUNEAU CEDEX;28;E;01.01.0001;28.05.200328.05.2003;C
60029;60390;AUNEUIL;AUNEUIL;60;E;01.01.0001;25.10.199325.10.1993;
61014;61200;AUNOU LE FAUCON;AUNOU LE FAUCON;61;E;01.01.0001;25.10.199325.10.1993;
61015;61500;AUNOU SUR ORNE;AUNOU SUR ORNE;61;E;01.01.0001;25.10.199325.10.1993;
76036;76730;AUPPEGARD;AUPPEGARD;76;E;01.01.0001;25.10.199325.10.1993;
83007;83630;AUPS;AUPS;83;E;01.01.0001;25.10.199325.10.1993;
14028;14140;AUQUAINVILLE;AUQUAINVILLE;14;E;01.01.0001;25.10.199325.10.1993;
76037;76630;AUQUEMESNIL;AUQUEMESNIL;76;E;01.01.0001;25.10.199325.10.1993;
32016;32600;AURADE;AURADE;32;E;01.01.0001;25.10.199325.10.1993;
47017;47140;AURADOU;AURADOU;47;E;01.01.0001;25.10.199325.10.1993;
31024;31190;AURAGNE;AURAGNE;31;E;01.01.0001;25.10.199325.10.1993;
56007;56400;AURAY;AURAY;56;E;01.01.0001;25.10.199325.10.1993;
56007;56401;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56402;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56403;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56404;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56405;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56406;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56407;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56408;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56409;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56411;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56412;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56413;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56414;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56415;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56416;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56417;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56418;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56419;AURAY;AURAY CEDEX;56;E;01.01.0001;28.05.200328.05.2003;C
56007;56950;AURAY;AURAY;56;E;01.01.0001;17.10.199717.10.1997;
08031;08400;AURE;AURE;08;E;01.01.0001;25.10.199325.10.1993;
43012;43110;AUREC SUR LOIRE;AUREC SUR LOIRE;43;E;01.01.0001;25.10.199325.10.1993;
87005;87220;AUREIL;AUREIL;87;E;01.01.0001;25.10.199325.10.1993;
40019;40200;AUREILHAN;AUREILHAN;40;E;01.01.0001;25.10.199325.10.1993;
65047;65600;AUREILHAN;AUREILHAN;65;E;01.01.0001;20.12.199920.12.1999;
65047;65800;AUREILHAN;AUREILHAN;65;E;01.01.0001;25.10.199325.10.1993;
65047;65801;AUREILHAN;AUREILHAN CEDEX;65;E;01.01.0001;28.05.200328.05.2003;C
13006;13930;AUREILLE;AUREILLE;13;E;01.01.0001;25.10.199325.10.1993;
26019;26340;AUREL;AUREL;26;E;01.01.0001;25.10.199325.10.1993;
84005;84390;AUREL;AUREL;84;E;01.01.0001;25.10.199325.10.1993;
12014;12130;AURELLE VERLAC;AURELLE VERLAC;12;E;01.01.0001;25.10.199325.10.1993;
32017;32400;AURENSAN;AURENSAN;32;E;01.01.0001;25.10.199325.10.1993;
65048;65390;AURENSAN;AURENSAN;65;E;01.01.0001;25.10.199325.10.1993;
31025;31320;AUREVILLE;AUREVILLE;31;E;01.01.0001;25.10.199325.10.1993;
11020;11330;AURIAC;AURIAC;11;E;01.01.0001;25.10.199325.10.1993;
19014;19220;AURIAC;AURIAC;19;E;01.01.0001;25.10.199325.10.1993;
64078;64450;AURIAC;AURIAC;64;E;01.01.0001;25.10.199325.10.1993;
24017;24320;AURIAC DE BOURZAC;NANTEUIL AURIAC DE BOURZAC;24;E;01.01.0001;25.10.199325.10.1993;
24018;24290;AURIAC DU PERIGORD;AURIAC DU PERIGORD;24;E;01.01.0001;25.10.199325.10.1993;
15013;15500;AURIAC L EGLISE;AURIAC L EGLISE;15;E;01.01.0001;25.10.199325.10.1993;
12015;12120;AURIAC LAGAST;AURIAC LAGAST;12;E;01.01.0001;25.10.199325.10.1993;
47018;47120;AURIAC SUR DROPT;AURIAC SUR DROPT;47;E;01.01.0001;25.10.199325.10.1993;
31026;31460;AURIAC SUR VENDINELLE;AURIAC SUR VENDINELLE;31;E;01.01.0001;25.10.199325.10.1993;
23012;23400;AURIAT;AURIAT;23;E;01.01.0001;25.10.199325.10.1993;
31027;31190;AURIBAIL;AURIBAIL;31;E;01.01.0001;25.10.199325.10.1993;
04015;04380;AURIBEAU;HAUTES DUYES;04;E;01.01.0001;25.10.199325.10.1993;
84006;84400;AURIBEAU;AURIBEAU;84;E;01.01.0001;25.10.199325.10.1993;
06007;06810;AURIBEAU SUR SIAGNE;AURIBEAU SUR SIAGNE;06;E;01.01.0001;25.10.199325.10.1993;
40020;40500;AURICE;AURICE;40;E;01.01.0001;25.10.199325.10.1993;
65049;65700;AURIEBAT;AURIEBAT;65;E;01.01.0001;25.10.199325.10.1993;
63020;63210;AURIERES;AURIERES;63;E;01.01.0001;25.10.199325.10.1993;
31028;31420;AURIGNAC;AURIGNAC;31;E;01.01.0001;25.10.199325.10.1993;
15014;15000;AURILLAC;AURILLAC;15;E;01.01.0001;25.10.199325.10.1993;
15014;15001;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15002;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15003;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15004;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15005;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15006;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15007;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15008;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15009;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15010;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15011;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15012;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15013;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15014;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15015;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15017;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15018;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
15014;15019;AURILLAC;AURILLAC CEDEX;15;E;01.01.0001;28.05.200328.05.2003;C
32018;32450;AURIMONT;AURIMONT;32;E;01.01.0001;25.10.199325.10.1993;
31029;31570;AURIN;AURIN;31;E;01.01.0001;25.10.199325.10.1993;
13007;13390;AURIOL;AURIOL;13;E;01.01.0001;25.10.199325.10.1993;
07021;07120;AURIOLLES;ST ALBAN AURIOLLES;07;E;01.01.0001;25.10.199325.10.1993;
33020;33790;AURIOLLES;AURIOLLES;33;E;01.01.0001;25.10.199325.10.1993;
64079;64350;AURIONS IDERNES;AURIONS IDERNES;64;E;01.01.0001;25.10.199325.10.1993;
38020;38142;AURIS;AURIS;38;E;01.01.0001;25.10.199318.02.1999;
06901;06660;AURON;ST ETIENNE DE TINEE;06;E;01.01.0001;25.10.199325.10.1993;
13008;13121;AURONS;AURONS;13;E;01.01.0001;25.10.199325.10.1993;
33021;33124;AUROS;AUROS;33;E;01.01.0001;25.10.199325.10.1993;
03011;03460;AUROUER;AUROUER;03;E;01.01.0001;25.10.199325.10.1993;
48010;48600;AUROUX;AUROUX;48;E;01.01.0001;25.10.199325.10.1993;
81020;81600;AUSSAC;AUSSAC;81;E;01.01.0001;25.10.199325.10.1993;
16024;16560;AUSSAC VADALLE;AUSSAC VADALLE;16;E;01.01.0001;25.10.199310.01.1994;
31030;31260;AUSSEING;AUSSEING;31;E;01.01.0001;25.10.199325.10.1993;
64080;64230;AUSSEVIELLE;AUSSEVIELLE;64;E;01.01.0001;25.10.199325.10.1993;
81021;81200;AUSSILLON;AUSSILLON;81;E;01.01.0001;25.10.199325.10.1993;
73023;73500;AUSSOIS;AUSSOIS;73;E;01.01.0001;25.10.199325.10.1993;
31031;31210;AUSSON;AUSSON;31;E;01.01.0001;25.10.199325.10.1993;
08032;08310;AUSSONCE;AUSSONCE;08;E;01.01.0001;25.10.199325.10.1993;
31032;31840;AUSSONNE;AUSSONNE;31;E;01.01.0001;25.10.199325.10.1993;
32468;32140;AUSSOS;AUSSOS;32;E;01.01.0001;25.10.199325.10.1993;
64081;64130;AUSSURUCQ;AUSSURUCQ;64;E;01.01.0001;25.10.199325.10.1993;
41006;41240;AUTAINVILLE;AUTAINVILLE;41;E;01.01.0001;25.10.199325.10.1993;
25032;25110;AUTECHAUX;AUTECHAUX;25;E;01.01.0001;25.10.199325.10.1993;
25033;25150;AUTECHAUX ROIDE;AUTECHAUX ROIDE;25;E;01.01.0001;25.10.199325.10.1993;
31033;31190;AUTERIVE;AUTERIVE;31;E;01.01.0001;25.10.199325.10.1993;
32019;32550;AUTERIVE;AUTERIVE;32;E;01.01.0001;25.10.199325.10.1993;
82006;82500;AUTERIVE;AUTERIVE;82;E;01.01.0001;25.10.199325.10.1993;
64082;64270;AUTERRIVE;AUTERRIVE;64;E;01.01.0001;25.10.199325.10.1993;
70037;70180;AUTET;AUTET;70;E;01.01.0001;25.10.199325.10.1993;
60030;60390;AUTEUIL;AUTEUIL;60;E;01.01.0001;25.10.199325.10.1993;
78034;78770;AUTEUIL;AUTEUIL;78;E;01.01.0001;25.10.199325.10.1993;
64083;64390;AUTEVIELLE ST MARTIN BIDEREN;AUTEVIELLE MARTIN BIDEREN;64;E;01.01.0001;25.10.199325.10.1993;
08033;08240;AUTHE;AUTHE;08;E;01.01.0001;25.10.199325.10.1993;
28017;28220;AUTHEUIL;AUTHEUIL;28;E;01.01.0001;25.10.199325.10.1993;
61016;61190;AUTHEUIL;AUTHEUIL;61;E;01.01.0001;25.10.199325.10.1993;
27025;27490;AUTHEUIL AUTHOUILLET;AUTHEUIL AUTHOUILLET;27;E;01.01.0001;25.10.199325.10.1993;
60031;60890;AUTHEUIL EN VALOIS;AUTHEUIL EN VALOIS;60;E;01.01.0001;25.10.199325.10.1993;
80042;80600;AUTHEUX;AUTHEUX;80;E;01.01.0001;25.10.199325.10.1993;
27026;27420;AUTHEVERNES;AUTHEVERNES;27;E;01.01.0001;25.10.199325.10.1993;
63021;63114;AUTHEZAT;AUTHEZAT;63;E;01.01.0001;25.10.199310.01.1994;
14030;14280;AUTHIE;AUTHIE;14;E;01.01.0001;25.10.199310.01.1994;
80043;80560;AUTHIE;AUTHIE;80;E;01.01.0001;25.10.199325.10.1993;
80044;80600;AUTHIEULE;AUTHIEULE;80;E;01.01.0001;25.10.199325.10.1993;
76038;76690;AUTHIEUX RATIEVILLE;AUTHIEUX RATIEVILLE;76;E;01.01.0001;25.10.199325.10.1993;
58018;58700;AUTHIOU;AUTHIOU;58;E;01.01.0001;25.10.199325.10.1993;
70038;70190;AUTHOISON;AUTHOISON;70;E;01.01.0001;25.10.199325.10.1993;
04016;04200;AUTHON;AUTHON;04;E;01.01.0001;25.10.199325.10.1993;
41007;41310;AUTHON;AUTHON;41;E;01.01.0001;25.10.199325.10.1993;
28018;28330;AUTHON DU PERCHE;AUTHON DU PERCHE;28;E;01.01.0001;25.10.199325.10.1993;
17026;17770;AUTHON EBEON;AUTHON EBEON;17;E;01.01.0001;25.10.199325.10.1993;
91035;91410;AUTHON LA PLAINE;AUTHON LA PLAINE;91;E;01.01.0001;25.10.199325.10.1993;
27028;27290;AUTHOU;AUTHOU;27;E;01.01.0001;25.10.199325.10.1993;
27029;27490;AUTHOUILLET;AUTHEUIL AUTHOUILLET;27;E;01.01.0001;25.10.199325.10.1993;
80045;80300;AUTHUILLE;AUTHUILLE;80;E;01.01.0001;25.10.199325.10.1993;
39030;39100;AUTHUME;AUTHUME;39;E;01.01.0001;25.10.199325.10.1993;
71013;71270;AUTHUMES;AUTHUMES;71;E;01.01.0001;25.10.199325.10.1993;
26021;26400;AUTICHAMP;AUTICHAMP;26;E;01.01.0001;25.10.199325.10.1993;
34018;34480;AUTIGNAC;AUTIGNAC;34;E;01.01.0001;25.10.199325.10.1993;
76040;76740;AUTIGNY;AUTIGNY;76;E;01.01.0001;25.10.199325.10.1993;
88019;88300;AUTIGNY LA TOUR;AUTIGNY LA TOUR;88;E;01.01.0001;25.10.199325.10.1993;
52029;52300;AUTIGNY LE GRAND;AUTIGNY LE GRAND;52;E;01.01.0001;25.10.199325.10.1993;
52030;52300;AUTIGNY LE PETIT;AUTIGNY LE PETIT;52;E;01.01.0001;25.10.199325.10.1993;
62059;62610;AUTINGUES;AUTINGUES;62;E;01.01.0001;25.10.199325.10.1993;
46011;46400;AUTOIRE;AUTOIRE;46;E;01.01.0001;25.10.199325.10.1993;
70039;70700;AUTOREILLE;AUTOREILLE;70;E;01.01.0001;25.10.199325.10.1993;
78036;78770;AUTOUILLET;AUTOUILLET;78;E;01.01.0001;25.10.199325.10.1993;
43014;43450;AUTRAC;AUTRAC;43;E;01.01.0001;25.10.199325.10.1993;
38021;38880;AUTRANS;AUTRANS;38;E;01.01.0001;25.10.199325.10.1993;
37009;37110;AUTRECHE;AUTRECHE;37;E;01.01.0001;25.10.199325.10.1993;
90082;90140;AUTRECHENE;AUTRECHENE;90;E;01.01.0001;25.10.199325.10.1993;
60032;60350;AUTRECHES;AUTRECHES;60;E;01.01.0001;25.10.199325.10.1993;
08034;08210;AUTRECOURT ET POURRON;AUTRECOURT ET POURRON;08;E;01.01.0001;25.10.199325.10.1993;
55017;55120;AUTRECOURT SUR AIRE;AUTRECOURT SUR AIRE;55;E;01.01.0001;25.10.199325.10.1993;
02039;02250;AUTREMENCOURT;AUTREMENCOURT;02;E;01.01.0001;25.10.199325.10.1993;
54030;54450;AUTREPIERRE;AUTREPIERRE;54;E;01.01.0001;25.10.199325.10.1993;
02040;02580;AUTREPPES;AUTREPPES;02;E;01.01.0001;25.10.199325.10.1993;
76041;76190;AUTRETOT;AUTRETOT;76;E;01.01.0001;25.10.199325.10.1993;
02041;02300;AUTREVILLE;AUTREVILLE;02;E;01.01.0001;25.10.199325.10.1993;
88020;88300;AUTREVILLE;AUTREVILLE;88;E;01.01.0001;25.10.199325.10.1993;
55018;55700;AUTREVILLE ST LAMBERT;AUTREVILLE ST LAMBERT;55;E;01.01.0001;25.10.199325.10.1993;
52031;52120;AUTREVILLE SUR LA RENNE;AUTREVILLE SUR LA RENNE;52;E;01.01.0001;25.10.199325.10.1993;
52031;52330;AUTREVILLE SUR LA RENNE;AUTREVILLE SUR LA RENNE;52;E;01.01.0001;09.03.200609.03.2006;
54031;54380;AUTREVILLE SUR MOSELLE;AUTREVILLE SUR MOSELLE;54;E;01.01.0001;25.10.199325.10.1993;
54032;54160;AUTREY;AUTREY;54;E;01.01.0001;25.10.199325.10.1993;
88021;88700;AUTREY;AUTREY;88;E;01.01.0001;25.10.199325.10.1993;
70042;70110;AUTREY LE VAY;AUTREY LE VAY;70;E;01.01.0001;25.10.199325.10.1993;
70040;70110;AUTREY LES CERRE;AUTREY LES CERRE;70;E;01.01.0001;25.10.199325.10.1993;
70041;70100;AUTREY LES GRAY;AUTREY LES GRAY;70;E;01.01.0001;25.10.199325.10.1993;
21034;21570;AUTRICOURT;AUTRICOURT;21;E;01.01.0001;25.10.199325.10.1993;
08035;08240;AUTRUCHE;AUTRUCHE;08;E;01.01.0001;25.10.199325.10.1993;
45015;45480;AUTRUY SUR JUINE;AUTRUY SUR JUINE;45;E;01.01.0001;25.10.199325.10.1993;
08036;08250;AUTRY;AUTRY;08;E;01.01.0001;25.10.199325.10.1993;
03012;03210;AUTRY ISSARDS;AUTRY ISSARDS;03;E;01.01.0001;25.10.199325.10.1993;
45016;45500;AUTRY LE CHATEL;AUTRY LE CHATEL;45;E;01.01.0001;25.10.199325.10.1993;
71014;71400;AUTUN;AUTUN;71;E;01.01.0001;25.10.199325.10.1993;
71014;71401;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71402;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71403;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71404;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71405;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71406;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71407;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71408;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
71014;71409;AUTUN;AUTUN CEDEX;71;E;01.01.0001;28.05.200328.05.2003;C
82007;82220;AUTY;AUTY;82;E;01.01.0001;25.10.199325.10.1993;
06008;06260;AUVARE;AUVARE;06;E;01.01.0001;25.10.199325.10.1993;
51027;51800;AUVE;AUVE;51;E;01.01.0001;25.10.199325.10.1993;
27030;27250;AUVERGNY;NEAUFLES AUVERGNY;27;E;01.01.0001;25.10.199325.10.1993;
91037;91830;AUVERNAUX;AUVERNAUX;91;E;01.01.0001;25.10.199325.10.1993;
43015;43300;AUVERS;AUVERS;43;E;01.01.0001;25.10.199325.10.1993;
50023;50500;AUVERS;AUVERS;50;E;01.01.0001;25.10.199325.10.1993;
